&
B ALA_CB 17.6678 23.0149
2.15 -0.60271 0.0909091 0.0197849
2.25 1.92551 0.0010627 0.0355019
2.35 -1.49347 0.552914 0.0609008
2.45 -1.31812 0.724086 0.123002
2.55 0 0.257545 0.261075
2.65 -1.07646 4.89473 0.543644
2.75 -1.46005 7.56109 0.996637
2.9 -0.595285 20.8371 4.36756
3.1 -0.489723 46.0509 9.98709
3.3 -0.669313 166.755 19.7356
3.5 -0.658505 256.836 34.8495
3.7 -0.525358 300.244 56.6194
3.95 -0.371266 438.504 138.443
4.25 -0.182235 379.788 211.758
4.55 -0.141786 445.664 303.765
4.85 -0.0500516 443.144 421.509
&
C.23 THR_CB 1433.49 884.033
1.55 14.8957 0 9.55863e-05
1.65 14.8957 0 0.000278848
1.75 14.8957 0 0.000739542
1.85 14.8957 0 0.00174673
1.95 14.8957 0 0.00401261
2.05 14.8957 0 0.00818986
2.15 14.8957 0 0.0145406
2.25 14.8957 0 0.0260894
2.35 14.8957 0 0.0447525
2.45 14.8957 0 0.0903841
2.55 2.39026 0.000317496 0.19184
2.65 14.8957 0 0.399472
2.75 0.414294 0.00332226 0.73233
2.9 2.1342 0.0133333 3.20928
3.1 0.83044 0.519398 7.3385
3.3 2.03571 0.913728 14.5017
3.5 0.465734 14.0007 25.6073
3.7 0.093083 37.906 41.6038
3.95 -0.075787 210.702 101.728
4.25 -0.218572 396.155 155.599
4.55 -0.139877 402.242 223.206
4.85 0 371.033 309.725
&
C.23 THR_CG2 1265.21 897.78
1.55 14.5211 0 9.69173e-05
1.65 14.5211 0 0.000283029
1.75 14.5211 0 0.000750887
1.85 14.5211 0 0.00177374
1.95 14.5211 0 0.00407485
2.05 14.5211 0 0.00831706
2.15 14.5211 0 0.0147665
2.25 14.5211 0 0.026495
2.35 0 2.26783e-05 0.0454483
2.45 14.5211 0 0.0917895
2.55 14.5211 0 0.194823
2.65 14.5211 0 0.405684
2.75 2.59636 0.000340175 0.743718
2.9 1.66384 0.012749 3.25918
3.1 0 2.76008 7.45262
3.3 0.229537 4.57173 14.7272
3.5 -0.222316 41.432 26.0055
3.7 -0.184405 63.2204 42.2508
3.95 -0.202565 200.751 103.31
4.25 -0.239224 279.911 158.019
4.55 -0.100014 332.214 226.677
4.85 -0.0357497 340.34 314.541
&
C.23 THR_DG1 0.833333 0.356699
1.55 0.000578531 0 1.00345e-05
1.65 0.000578531 0 1.01085e-05
1.75 0.000578531 0 1.02944e-05
1.85 0.000578531 0 1.07008e-05
1.95 0.000578531 0 1.1615e-05
2.05 0.000578531 0 1.33005e-05
2.15 0.000578531 0 1.5863e-05
2.25 0.000578531 0 2.05228e-05
2.35 0.000578531 0 2.80532e-05
2.45 0.000578531 0 4.64652e-05
2.55 0.000578531 0 8.74018e-05
2.65 0.000578531 0 0.000171179
2.75 0.000578531 0 0.000305485
2.9 0.000578531 0 0.00130491
3.1 0.000578531 0 0.00297102
3.3 0.000578531 0 0.00586129
3.5 0.000578531 0 0.0103423
3.7 0.000578531 0 0.0167968
3.95 -0.00192485 0.5 0.0410564
4.25 -0.00248877 0.333333 0.062793
4.55 0.000578531 0 0.0900716
4.85 0.000578531 0 0.124981
&
C.23 THR_OG1 1837.11 911.655
1.55 15.6399 0 9.82606e-05
1.65 15.6399 0 0.000287249
1.75 15.6399 0 0.000762337
1.85 15.6399 0 0.001801
1.95 15.6399 0 0.00413768
2.05 15.6399 0 0.00844545
2.15 15.6399 0 0.0149946
2.25 15.6399 0 0.0269043
2.35 15.6399 0 0.0461505
2.45 2.24452 0.00110132 0.093208
2.55 0 1.01033 0.197834
2.65 0.830119 0.0131916 0.411953
2.75 0 1.52562 0.755212
2.9 0 3.87081 3.30955
3.1 -0.567416 39.4617 7.5678
3.3 -0.811713 121.635 14.9548
3.5 -0.643378 191.182 26.4075
3.7 -0.51485 225.456 42.9038
3.95 -0.282976 315.356 104.907
4.25 -0.181415 256.515 160.461
4.55 -0.154213 304.099 230.18
4.85 -0.0907112 376.99 319.402
&
C.23 TRP_CB 510.224 355.956
1.55 11.7967 0 4.44613e-05
1.65 11.7967 0 0.000118252
1.75 11.7967 0 0.00030375
1.85 11.7967 0 0.000709294
1.95 11.7967 0 0.00162165
2.05 11.7967 0 0.00330362
2.15 11.7967 0 0.00586073
2.25 11.7967 0 0.0105109
2.35 11.7967 0 0.0180256
2.45 11.7967 0 0.0363992
2.55 11.7967 0 0.0772505
2.65 11.7967 0 0.160853
2.75 11.7967 0 0.294879
2.9 11.7967 0 1.29222
3.1 3.31904 0.02 2.95485
3.3 0.165119 2.41383 5.83911
3.5 0.136008 8.99963 10.3108
3.7 -0.27385 36.2631 16.7518
3.95 -0.278526 77.9187 40.9608
4.25 -0.278653 83.9922 62.6521
4.55 -0.164849 135.062 89.8739
4.85 -0.0920749 165.555 124.711
&
C.23 TRP_CD1 653.226 421.288
1.55 12.5379 0 5.07863e-05
1.65 12.5379 0 0.00013812
1.75 12.5379 0 0.000357665
1.85 12.5379 0 0.000837642
1.95 12.5379 0 0.00191745
2.05 12.5379 0 0.00390813
2.15 12.5379 0 0.00693457
2.25 12.5379 0 0.0124382
2.35 12.5379 0 0.0213321
2.45 12.5379 0 0.043078
2.55 12.5379 0 0.0914271
2.65 12.5379 0 0.190374
2.75 12.5379 0 0.348999
2.9 0 0.00928415 1.52939
3.1 0.519479 2.08023 3.49718
3.3 0 7.27269 6.91081
3.5 -0.0327056 18.2547 12.2032
3.7 0.259231 15.2989 19.8264
3.95 -0.0313079 62.0246 48.4787
4.25 -0.160821 128.389 74.1512
4.55 -0.343444 220.639 106.369
4.85 -0.160251 199.258 147.6
&
C.23 TRP_CD2 464.678 430.821
1.55 11.5162 0 5.17093e-05
1.65 11.5162 0 0.000141019
1.75 11.5162 0 0.000365532
1.85 11.5162 0 0.000856371
1.95 11.5162 0 0.00196062
2.05 11.5162 0 0.00399634
2.15 11.5162 0 0.00709127
2.25 11.5162 0 0.0127194
2.35 11.5162 0 0.0218146
2.45 11.5162 0 0.0440526
2.55 11.5162 0 0.0934958
2.65 11.5162 0 0.194682
2.75 11.5162 0 0.356896
2.9 11.5162 0 1.564
3.1 0 1.25008 3.57632
3.3 0.923261 2.03012 7.0672
3.5 0 13.7943 12.4794
3.7 0.074155 17.5105 20.2751
3.95 -0.22322 81.4089 49.5758
4.25 -0.070721 81.3861 75.8292
4.55 0.0657614 101.853 108.776
4.85 0 165.445 150.94
&
C.23 TRP_CE2 686.2 540.639
1.55 12.6856 0 6.23412e-05
1.65 12.6856 0 0.000174417
1.75 12.6856 0 0.000456158
1.85 12.6856 0 0.00107211
1.95 12.6856 0 0.00245784
2.05 12.6856 0 0.00501247
2.15 12.6856 0 0.00889631
2.25 12.6856 0 0.0159591
2.35 12.6856 0 0.0273727
2.45 12.6856 0 0.0552792
2.55 12.6856 0 0.117326
2.65 12.6856 0 0.244305
2.75 12.6856 0 0.447868
2.9 1.3232 0.00145985 1.96267
3.1 0.434739 0.283414 4.48794
3.3 0.53274 4.74382 8.86865
3.5 0.114422 10.9747 15.6604
3.7 0 33.2083 25.4432
3.95 -0.0636265 110.961 62.2128
4.25 -0.107507 128.309 95.1583
4.55 -0.148443 192.398 136.504
4.85 0 205.321 189.415
&
C.23 TRP_CE3 511.929 507.464
1.55 11.8067 0 5.91294e-05
1.65 11.8067 0 0.000164328
1.75 11.8067 0 0.000428781
1.85 11.8067 0 0.00100694
1.95 11.8067 0 0.00230763
2.05 11.8067 0 0.00470551
2.15 11.8067 0 0.00835102
2.25 11.8067 0 0.0149804
2.35 11.8067 0 0.0256937
2.45 11.8067 0 0.0518877
2.55 11.8067 0 0.110127
2.65 11.8067 0 0.229314
2.75 11.8067 0 0.420386
2.9 11.8067 0 1.84224
3.1 0.554298 0.250591 4.21255
3.3 0 5.8666 8.32444
3.5 0 21.2047 14.6995
3.7 -0.115495 26.8058 23.882
3.95 0 54.5799 58.3953
4.25 0 79.9505 89.3192
4.55 0 146.568 128.128
4.85 0.00614616 176.703 177.792
&
C.23 TRP_CG 426.802 410.648
1.55 11.2611 0 4.97563e-05
1.65 11.2611 0 0.000134884
1.75 11.2611 0 0.000348884
1.85 11.2611 0 0.000816739
1.95 11.2611 0 0.00186928
2.05 11.2611 0 0.00380968
2.15 11.2611 0 0.00675968
2.25 11.2611 0 0.0121243
2.35 11.2611 0 0.0207936
2.45 11.2611 0 0.0419903
2.55 11.2611 0 0.0891183
2.65 11.2611 0 0.185567
2.75 11.2611 0 0.340185
2.9 11.2611 0 1.49077
3.1 0.374323 0.0010627 3.40886
3.3 0 5.2884 6.73627
3.5 0.707938 5.24355 11.895
3.7 0.227414 15.3946 19.3257
3.95 0 58.5592 47.2544
4.25 0.0178587 70.9991 72.2785
4.55 0.0457683 99.0443 103.683
4.85 -0.0437073 172.272 143.872
&
C.23 TRP_CH2 834.457 732.982
1.55 13.2725 0 8.09626e-05
1.65 13.2725 0 0.000232911
1.75 13.2725 0 0.000614888
1.85 13.2725 0 0.00144998
1.95 13.2725 0 0.0033287
2.05 13.2725 0 0.0067922
2.15 13.2725 0 0.0120578
2.25 13.2725 0 0.0216334
2.35 13.2725 0 0.0371075
2.45 13.2725 0 0.0749423
2.55 13.2725 0 0.159063
2.65 13.2725 0 0.331218
2.75 13.2725 0 0.607202
2.9 3.61555 0.000348068 2.66092
3.1 0 4.01739 6.08461
3.3 0.170011 6.94499 12.0238
3.5 -0.0783694 28.5935 21.2319
3.7 -0.294843 55.7915 34.4952
3.95 -0.0655208 111.286 84.3463
4.25 -0.0740122 155.595 129.013
4.55 -0.0242384 197.36 185.068
4.85 0 274.868 256.803
&
C.23 TRP_CZ2 889.123 683.761
1.55 13.4628 0 7.61973e-05
1.65 13.4628 0 0.000217942
1.75 13.4628 0 0.000574269
1.85 13.4628 0 0.00135328
1.95 13.4628 0 0.00310584
2.05 13.4628 0 0.00633676
2.15 13.4628 0 0.0112488
2.25 13.4628 0 0.0201813
2.35 13.4628 0 0.0346164
2.45 13.4628 0 0.0699104
2.55 13.4628 0 0.148382
2.65 13.4628 0 0.308976
2.75 13.4628 0 0.566428
2.9 13.4628 0 2.48224
3.1 1.29744 0.336987 5.67601
3.3 0.278774 8.48758 11.2164
3.5 -0.0143421 22.6844 19.8062
3.7 0 38.3884 32.1788
3.95 -0.125048 102.715 78.6822
4.25 -0.178351 194.461 120.349
4.55 -0.155784 241.775 172.64
4.85 -0.0867144 280.275 239.558
&
C.23 TRP_CZ3 704.029 651.945
1.55 12.7626 0 7.31171e-05
1.65 12.7626 0 0.000208267
1.75 12.7626 0 0.000548013
1.85 12.7626 0 0.00129078
1.95 12.7626 0 0.00296179
2.05 12.7626 0 0.00604238
2.15 12.7626 0 0.0107258
2.25 12.7626 0 0.0192427
2.35 12.7626 0 0.0330061
2.45 12.7626 0 0.0666579
2.55 12.7626 0 0.141478
2.65 12.7626 0 0.2946
2.75 12.7626 0 0.540072
2.9 0.118944 0.250174 2.36674
3.1 0.0924981 2.80071 5.41191
3.3 0.389396 7.24516 10.6945
3.5 -0.220465 25.258 18.8846
3.7 -0.089797 38.2277 30.6815
3.95 -0.199718 98.391 75.0211
4.25 -0.148086 133.065 114.749
4.55 0 160.708 164.607
4.85 -0.0089712 238.084 228.412
&
C.23 TRP_DE1 0.000276855 0.0882896
1.55 6.88215e-07 0 1.00085e-05
1.65 6.88215e-07 0 1.00269e-05
1.75 6.88215e-07 0 1.00729e-05
1.85 6.88215e-07 0 1.01734e-05
1.95 6.88215e-07 0 1.03997e-05
2.05 6.88215e-07 0 1.08169e-05
2.15 6.88215e-07 0 1.14512e-05
2.25 6.88215e-07 0 1.26046e-05
2.35 6.88215e-07 0 1.44685e-05
2.45 6.88215e-07 0 1.90258e-05
2.55 6.88215e-07 0 2.91584e-05
2.65 6.88215e-07 0 4.98948e-05
2.75 6.88215e-07 0 8.31378e-05
2.9 6.88215e-07 0 0.000330514
3.1 6.88215e-07 0 0.000742906
3.3 6.88215e-07 0 0.0014583
3.5 6.88215e-07 0 0.00256744
3.7 6.88215e-07 0 0.00416503
3.95 6.88215e-07 0 0.0101697
4.25 6.88215e-07 0 0.0155499
4.55 6.72304e-07 0.000276855 0.0223019
4.85 6.88215e-07 0 0.0309426
&
C.23 TRP_DZ2 0.000276855 0.0502141
1.55 1.26611e-07 0 1.00049e-05
1.65 1.26611e-07 0 1.00153e-05
1.75 1.26611e-07 0 1.00414e-05
1.85 1.26611e-07 0 1.00986e-05
1.95 1.26611e-07 0 1.02274e-05
2.05 1.26611e-07 0 1.04646e-05
2.15 1.26611e-07 0 1.08254e-05
2.25 1.26611e-07 0 1.14813e-05
2.35 1.26611e-07 0 1.25414e-05
2.45 1.26611e-07 0 1.51334e-05
2.55 1.26611e-07 0 2.08962e-05
2.65 1.26611e-07 0 3.26899e-05
2.75 1.26611e-07 0 5.15967e-05
2.9 1.26611e-07 0 0.00019229
3.1 1.26611e-07 0 0.000426835
3.3 1.26611e-07 0 0.000833712
3.5 1.26611e-07 0 0.00146453
3.7 1.26611e-07 0 0.00237315
3.95 1.26611e-07 0 0.00578828
4.25 1.26611e-07 0 0.00884823
4.55 1.13379e-07 0.000276855 0.0126884
4.85 1.26611e-07 0 0.0176027
&
C.23 TRP_NE1 719.179 474.727
1.55 12.8265 0 5.596e-05
1.65 12.8265 0 0.000154372
1.75 12.8265 0 0.000401765
1.85 12.8265 0 0.000942625
1.95 12.8265 0 0.00215941
2.05 12.8265 0 0.00440259
2.15 12.8265 0 0.00781293
2.25 12.8265 0 0.0140147
2.35 12.8265 0 0.0240368
2.45 12.8265 0 0.048541
2.55 1.66951 0.000348068 0.103023
2.65 0.147839 0.018409 0.214521
2.75 0.475229 0.0156913 0.393267
2.9 0.214864 0.936847 1.72339
3.1 0 4.30615 3.94079
3.3 -0.439317 12.0833 7.78742
3.5 -0.405094 37.5781 13.7512
3.7 -0.440822 61.5908 22.3413
3.95 -0.228418 162.482 54.6281
4.25 -0.21677 167.036 83.557
4.55 -0.115433 135.997 119.862
4.85 0.121351 137.134 166.322
&
C.23 TYR_CB 917.745 787.34
1.55 13.5579 0 8.62251e-05
1.65 13.5579 0 0.000249442
1.75 13.5579 0 0.000659747
1.85 13.5579 0 0.00155677
1.95 13.5579 0 0.00357482
2.05 13.5579 0 0.00729517
2.15 13.5579 0 0.0129512
2.25 13.5579 0 0.0232369
2.35 13.5579 0 0.0398587
2.45 13.5579 0 0.0804993
2.55 13.5579 0 0.170858
2.65 13.5579 0 0.35578
2.75 13.5579 0 0.652231
2.9 4.22028 0.000174034 2.85826
3.1 0.650233 0.00792048 6.53584
3.3 0 6.22003 12.9155
3.5 0.0544028 15.5928 22.8065
3.7 -0.200485 49.0963 37.0533
3.95 -0.201069 131.952 90.6013
4.25 -0.051309 191.327 138.58
4.55 -0.0454116 283.347 198.792
4.85 0 240.202 275.848
&
C.23 TYR_CD 2284.51 2044.49
1.55 16.2938 0 0.000207934
1.65 16.2938 0 0.000631762
1.75 16.2938 0 0.0016972
1.85 16.2938 0 0.00402651
1.95 16.2938 0 0.00926678
2.05 16.2938 0 0.0189275
2.15 16.2938 0 0.0336146
2.25 16.2938 0 0.0603235
2.35 16.2938 0 0.103485
2.45 0 2.26783e-05 0.209017
2.55 16.2938 0 0.443653
2.65 1.85538 2.26783e-05 0.92384
2.75 16.2938 0 1.69364
2.9 0.21653 1.194 7.42204
3.1 0.326977 5.07623 16.9716
3.3 0.0454859 21.6063 33.5378
3.5 -0.16687 75.5266 59.2217
3.7 -0.166123 157.408 96.2167
3.95 -0.17673 326.764 235.265
4.25 -0.0520032 396.885 359.853
4.55 -0.00948872 569.694 516.206
4.85 0 730.358 716.296
&
C.23 TYR_CE 3502.49 2527.31
1.55 17.5758 0 0.000254677
1.65 17.5758 0 0.000778593
1.75 17.5758 0 0.00209564
1.85 17.5758 0 0.00497503
1.95 17.5758 0 0.0114528
2.05 17.5758 0 0.0233949
2.15 17.5758 0 0.0415505
2.25 17.5758 0 0.0745668
2.35 0 0.03125 0.127921
2.45 17.5758 0 0.258375
2.55 17.5758 0 0.548422
2.65 17.5758 0 1.14201
2.75 1.3375 0.000506073 2.09359
2.9 0.357787 0.863565 9.17478
3.1 0.640228 5.54884 20.9796
3.3 0 48.9165 41.4579
3.5 -0.0933407 112.958 73.2072
3.7 -0.108672 217.839 118.939
3.95 -0.130946 556.958 290.824
4.25 -0.136673 727.355 444.833
4.55 -0.0765377 925.726 638.11
4.85 0 906.291 885.452
&
C.23 TYR_CG 909.354 930.253
1.55 13.5985 0 0.000100061
1.65 13.5985 0 0.000292905
1.75 13.5985 0 0.000777685
1.85 13.5985 0 0.00183753
1.95 13.5985 0 0.00422188
2.05 13.5985 0 0.00861754
2.15 13.5985 0 0.0153003
2.25 13.5985 0 0.027453
2.35 13.5985 0 0.0470918
2.45 13.5985 0 0.0951093
2.55 0 2.26783e-05 0.20187
2.65 13.5985 0 0.420357
2.75 13.5985 0 0.770619
2.9 13.5985 0 3.37707
3.1 0.887437 0.161379 7.72219
3.3 0.676288 4.0349 15.2599
3.5 0.134318 23.5594 26.9462
3.7 0 63.5421 43.7791
3.95 0.089667 97.866 107.047
4.25 0.0335006 158.34 163.735
4.55 0.0039273 230.351 234.876
4.85 0 331.498 325.918
&
C.23 TYR_CZ 2255.43 1413.46
1.55 16.2554 0 0.000146842
1.65 16.2554 0 0.000439855
1.75 16.2554 0 0.00117645
1.85 16.2554 0 0.00278682
1.95 16.2554 0 0.00640968
2.05 16.2554 0 0.0130886
2.15 16.2554 0 0.0232426
2.25 16.2554 0 0.0417078
2.35 16.2554 0 0.0715477
2.45 16.2554 0 0.144507
2.55 16.2554 0 0.306723
2.65 16.2554 0 0.6387
2.75 16.2554 0 1.1709
2.9 0.769997 0.0389411 5.13123
3.1 2.44402 0.501809 11.7334
3.3 1.42781 5.5609 23.1864
3.5 0 42.5753 40.943
3.7 0 88.0018 66.5194
3.95 0 310.94 162.651
4.25 -0.0531691 605.046 248.784
4.55 0 663.172 356.879
4.85 0 539.591 495.212
&
C.23 TYR_DD2 0.000276855 0.0320998
1.55 3.30752e-08 0 1.00031e-05
1.65 3.30752e-08 0 1.00098e-05
1.75 3.30752e-08 0 1.00265e-05
1.85 3.30752e-08 0 1.00631e-05
1.95 3.30752e-08 0 1.01453e-05
2.05 3.30752e-08 0 1.0297e-05
2.15 3.30752e-08 0 1.05276e-05
2.25 3.30752e-08 0 1.0947e-05
2.35 3.30752e-08 0 1.16246e-05
2.45 3.30752e-08 0 1.32815e-05
2.55 3.30752e-08 0 1.69655e-05
2.65 3.30752e-08 0 2.45047e-05
2.75 3.30752e-08 0 3.6591e-05
2.9 3.30752e-08 0 0.000126531
3.1 3.30752e-08 0 0.000276465
3.3 3.30752e-08 0 0.000536565
3.5 3.30752e-08 0 0.000939818
3.7 2.70537e-08 0.000276855 0.00152066
3.95 3.30752e-08 0 0.00370381
4.25 3.30752e-08 0 0.00565991
4.55 3.30752e-08 0 0.00811475
4.85 3.30752e-08 0 0.0112563
&
C.23 TYR_DE2 0.000276855 7.97841e-05
1.55 2.11741e-14 0 1e-05
1.65 2.11852e-14 0 1e-05
1.75 2.11865e-14 0 1.00001e-05
1.85 2.11759e-14 0 1.00002e-05
1.95 2.10942e-14 0 1.00004e-05
2.05 2.1168e-14 0 1.00007e-05
2.15 2.11845e-14 0 1.00013e-05
2.25 2.11806e-14 0 1.00024e-05
2.35 2.10942e-14 0 1.0004e-05
2.45 2.11808e-14 0 1.00082e-05
2.55 2.11807e-14 0 1.00173e-05
2.65 2.11957e-14 0 1.00361e-05
2.75 2.12021e-14 0 1.00661e-05
2.9 2.10942e-14 0 1.02896e-05
3.1 2.11966e-14 0 1.06623e-05
3.3 -1.09788e-13 0.000276855 1.13088e-05
3.5 2.12053e-14 0 1.23111e-05
3.7 2.12053e-14 0 1.37548e-05
3.95 2.12045e-14 0 1.9181e-05
4.25 2.11877e-14 0 2.40429e-05
4.55 2.10942e-14 0 3.01444e-05
4.85 2.12053e-14 0 3.79527e-05
&
C.23 TYR_DH 0.00055371 0.0367728
1.55 4.9725e-08 0 1.00036e-05
1.65 4.9725e-08 0 1.00112e-05
1.75 4.9725e-08 0 1.00303e-05
1.85 4.9725e-08 0 1.00722e-05
1.95 4.9725e-08 0 1.01665e-05
2.05 4.9725e-08 0 1.03403e-05
2.15 4.9725e-08 0 1.06044e-05
2.25 4.9725e-08 0 1.10848e-05
2.35 4.9725e-08 0 1.18611e-05
2.45 4.9725e-08 0 1.37593e-05
2.55 4.9725e-08 0 1.79795e-05
2.65 4.9725e-08 0 2.66163e-05
2.75 4.9725e-08 0 4.04621e-05
2.9 4.9725e-08 0 0.000143495
3.1 4.9725e-08 0 0.000315257
3.3 4.9725e-08 0 0.00061322
3.5 4.9725e-08 0 0.00107518
3.7 4.18162e-08 0.000276855 0.00174058
3.95 4.64798e-08 0.000276855 0.00424154
4.25 4.9725e-08 0 0.00648241
4.55 4.9725e-08 0 0.00929461
4.85 4.9725e-08 0 0.0128935
&
C.23 TYR_OH 2827.77 1449.09
1.55 16.9338 0 0.000150291
1.65 16.9338 0 0.00045069
1.75 16.9338 0 0.00120585
1.85 16.9338 0 0.00285681
1.95 16.9338 0 0.00657099
2.05 0 0.00740741 0.0134182
2.15 16.9338 0 0.0238282
2.25 16.9338 0 0.0427588
2.35 2.45226 0.00205761 0.0733509
2.45 2.1537 0.00223165 0.148149
2.55 -0.969957 0.829477 0.314454
2.65 -0.0736683 0.958464 0.654799
2.75 -0.622423 5.64586 1.20041
2.9 -0.911822 34.4929 5.26057
3.1 -0.951867 120.577 12.0291
3.3 -0.995289 272.31 23.7708
3.5 -0.873324 392.164 41.975
3.7 -0.573367 342.205 68.1961
3.95 -0.307373 358.101 166.75
4.25 -0.0470867 336.736 255.055
4.55 -0.0970311 462.723 365.874
4.85 0 501.011 507.694
&
C.23 VAL_CB 905.961 1278.73
1.55 14.553 0 0.000133798
1.65 14.553 0 0.000398881
1.75 14.553 0 0.00106526
1.85 14.553 0 0.00252213
1.95 14.553 0 0.00579966
2.05 14.553 0 0.0118419
2.15 14.553 0 0.021028
2.25 14.553 0 0.0377331
2.35 14.553 0 0.0647287
2.45 14.553 0 0.130734
2.55 14.553 0 0.277487
2.65 14.553 0 0.57782
2.75 14.553 0 1.05929
2.9 14.553 0 4.64212
3.1 1.43669 0.0502995 10.6149
3.3 1.13085 1.07094 20.9762
3.5 0.38363 5.21927 37.0403
3.7 0.208985 18.2289 60.1788
3.95 0.125138 64.8 147.147
4.25 0 162.882 225.07
4.55 0.0619552 281.213 322.861
4.85 0.0221605 372.496 448.008
&
C.23 VAL_CG1 1392.39 1416.44
1.55 14.8598 0 0.000147131
1.65 14.8598 0 0.000440762
1.75 14.8598 0 0.00117891
1.85 14.8598 0 0.00279267
1.95 14.8598 0 0.00642318
2.05 14.8598 0 0.0131162
2.15 14.8598 0 0.0232916
2.25 14.8598 0 0.0417957
2.35 14.8598 0 0.0716986
2.45 14.8598 0 0.144812
2.55 14.8598 0 0.30737
2.65 14.8598 0 0.640047
2.75 14.8598 0 1.17337
2.9 2.10614 0.00323123 5.14206
3.1 2.00536 0.144182 11.7581
3.3 0.165942 9.21337 23.2353
3.5 0 34.3052 41.0293
3.7 -0.0618137 70.9102 66.6597
3.95 -0.214746 206.624 162.994
4.25 -0.0692393 267.183 249.309
4.55 0 349.871 357.632
4.85 0 454.137 496.256
&
C.23 VAL_CG2 1487.87 1408.99
1.55 15.0074 0 0.00014641
1.65 15.0074 0 0.000438497
1.75 15.0074 0 0.00117276
1.85 15.0074 0 0.00277804
1.95 15.0074 0 0.00638946
2.05 15.0074 0 0.0130473
2.15 15.0074 0 0.0231692
2.25 15.0074 0 0.0415761
2.35 0 0.000539374 0.0713217
2.45 15.0074 0 0.144051
2.55 15.0074 0 0.305754
2.65 15.0074 0 0.636682
2.75 2.28202 0.000539374 1.1672
2.9 1.98629 0.00109621 5.11502
3.1 0.58546 1.24692 11.6963
3.3 0 12.222 23.1131
3.5 -0.363782 72.4804 40.8136
3.7 -0.265901 98.7513 66.3093
3.95 -0.154599 215.187 162.137
4.25 -0.190394 330.25 247.998
4.55 -0.00343846 356.977 355.751
4.85 0.0236162 400.754 493.647
&
C.23 VAL_D 1.5 0.188425
1.55 0.00336929 0 1.00182e-05
1.65 0.00336929 0 1.00573e-05
1.75 0.00336929 0 1.01555e-05
1.85 0.00336929 0 1.03702e-05
1.95 0.00336929 0 1.08531e-05
2.05 0.00336929 0 1.17435e-05
2.15 0.00336929 0 1.30971e-05
2.25 0.00336929 0 1.55586e-05
2.35 0.00336929 0 1.95365e-05
2.45 0.00336929 0 2.92626e-05
2.55 0.00336929 0 5.08872e-05
2.65 0.00336929 0 9.51424e-05
2.75 0.00336929 0 0.000166089
2.9 0.00336929 0 0.000694032
3.1 0.00336929 0 0.00157415
3.3 -0.0175544 0.5 0.00310093
3.5 0.00336929 0 0.00546802
3.7 0.00336929 0 0.00887756
3.95 0.00336929 0 0.0216926
4.25 0.00336929 0 0.0331749
4.55 0.00336929 0 0.0475847
4.85 0 1 0.0660256
&
C.23 VAL_DG11 0.00202429 0.0800957
1.55 5.13835e-07 0 1.00078e-05
1.65 5.13835e-07 0 1.00244e-05
1.75 5.13835e-07 0 1.00661e-05
1.85 5.13835e-07 0 1.01574e-05
1.95 5.13835e-07 0 1.03626e-05
2.05 5.13835e-07 0 1.07411e-05
2.15 5.13835e-07 0 1.13165e-05
2.25 5.13835e-07 0 1.23629e-05
2.35 5.13835e-07 0 1.40538e-05
2.45 5.13835e-07 0 1.81881e-05
2.55 5.13835e-07 0 2.73803e-05
2.65 5.13835e-07 0 4.61923e-05
2.75 5.13835e-07 0 7.63502e-05
2.9 5.13835e-07 0 0.000300768
3.1 5.13835e-07 0 0.000674887
3.3 5.13835e-07 0 0.00132389
3.5 5.13835e-07 0 0.00233009
3.7 5.13835e-07 0 0.00377942
3.95 5.13835e-07 0 0.00922683
4.25 4.14279e-07 0.00202429 0.0141077
4.55 5.13835e-07 0 0.0202331
4.85 5.13835e-07 0 0.0280719
&
C.23 VAL_DG12 0.00202429 0.0890614
1.55 7.06423e-07 0 1.00086e-05
1.65 7.06423e-07 0 1.00271e-05
1.75 7.06423e-07 0 1.00735e-05
1.85 7.06423e-07 0 1.0175e-05
1.95 7.06423e-07 0 1.04032e-05
2.05 7.06423e-07 0 1.08241e-05
2.15 7.06423e-07 0 1.14639e-05
2.25 7.06423e-07 0 1.26274e-05
2.35 7.06423e-07 0 1.45076e-05
2.45 7.06423e-07 0 1.91047e-05
2.55 7.06423e-07 0 2.93259e-05
2.65 7.06423e-07 0 5.02436e-05
2.75 7.06423e-07 0 8.37772e-05
2.9 7.06423e-07 0 0.000333316
3.1 7.06423e-07 0 0.000749313
3.3 7.06423e-07 0 0.00147096
3.5 0 0.00202429 0.0025898
3.7 7.06423e-07 0 0.00420136
3.95 7.06423e-07 0 0.0102585
4.25 7.06423e-07 0 0.0156858
4.55 7.06423e-07 0 0.0224968
4.85 7.06423e-07 0 0.031213
&
C.23 VAL_DG13 0.00202429 0.0890614
1.55 7.06423e-07 0 1.00086e-05
1.65 7.06423e-07 0 1.00271e-05
1.75 7.06423e-07 0 1.00735e-05
1.85 7.06423e-07 0 1.0175e-05
1.95 7.06423e-07 0 1.04032e-05
2.05 7.06423e-07 0 1.08241e-05
2.15 7.06423e-07 0 1.14639e-05
2.25 7.06423e-07 0 1.26274e-05
2.35 7.06423e-07 0 1.45076e-05
2.45 7.06423e-07 0 1.91047e-05
2.55 7.06423e-07 0 2.93259e-05
2.65 7.06423e-07 0 5.02436e-05
2.75 7.06423e-07 0 8.37772e-05
2.9 7.06423e-07 0 0.000333316
